yil,brend,model,viloyat,dvigatel_turi,sotilgan_soni,ortacha_narx_usd,umumiy_tushum_usd
2025,Li Auto,L7/L9,Toshkent viloyati,Gibrid (EREV),4,60965.00,243860.00
2025,Chevrolet,Cobalt,Samarqand,Benzin,293,12510.00,3665430.00
2025,Chevrolet,Damas,Samarqand,Benzin,169,9172.00,1550068.00
2025,Chevrolet,Labo,Samarqand,Benzin,102,8876.00,905352.00
2025,Chevrolet,Tracker-2,Samarqand,Benzin (Turbo),29,17103.00,495987.00
2025,Chevrolet,Onix,Samarqand,Benzin (Turbo),37,13678.00,506086.00
2025,Chevrolet,Malibu-2,Samarqand,Benzin (Turbo),6,37061.00,222366.00
2025,BYD,Song Plus DM-i,Samarqand,Gibrid (PHEV),205,24129.00,4946445.00
2025,BYD,Chazor (Destroyer 05),Samarqand,Gibrid (PHEV),155,18802.00,2914310.00
2025,BYD,Song Plus EV,Samarqand,Elektromobil (EV),20,27144.00,542880.00
2025,BYD,Han,Samarqand,Elektromobil (EV),10,38966.00,389660.00
2025,BYD,Seagull,Samarqand,Elektromobil (EV),67,11665.00,781555.00
2025,Chery,Tiggo 7 Pro,Samarqand,Benzin (Turbo),30,27733.00,831990.00
2025,Chery,Arrizo 6 Pro,Samarqand,Benzin (Turbo),24,21684.00,520416.00
2025,Chery,Tiggo 8 Pro,Samarqand,Benzin (Turbo),11,34699.00,381689.00
2025,Haval,Jolion,Samarqand,Benzin (Turbo),23,24393.00,561039.00
2025,Haval,M6,Samarqand,Benzin,27,20328.00,548856.00
2025,Haval,H6,Samarqand,Benzin (Turbo),13,31219.00,405847.00
2025,Kia,Sonet,Samarqand,Benzin,29,19255.00,558395.00
2025,Kia,K5,Samarqand,Benzin,12,35521.00,426252.00
2025,Kia,Sportage,Samarqand,Benzin,9,37160.00,334440.00
2025,Zeekr,001,Samarqand,Elektromobil (EV),3,51157.00,153471.00
2025,Geely,Monjaro,Samarqand,Benzin (Turbo),11,38291.00,421201.00
2025,Jetour,Dashing,Samarqand,Benzin (Turbo),11,28414.00,312554.00
2025,Li Auto,L7/L9,Samarqand,Gibrid (EREV),3,61047.00,183141.00
2025,Chevrolet,Cobalt,Farg‘ona,Benzin,198,12504.00,2475792.00
2025,Chevrolet,Damas,Farg‘ona,Benzin,280,9443.00,2644040.00
2025,Chevrolet,Labo,Farg‘ona,Benzin,166,8862.00,1471092.00
2025,Chevrolet,Tracker-2,Farg‘ona,Benzin (Turbo),34,17110.00,581740.00
2025,Chevrolet,Onix,Farg‘ona,Benzin (Turbo),32,14170.00,453440.00
2025,Chevrolet,Malibu-2,Farg‘ona,Benzin (Turbo),3,37225.00,111675.00
2025,BYD,Song Plus DM-i,Farg‘ona,Gibrid (PHEV),128,24236.00,3102208.00
2025,BYD,Chazor (Destroyer 05),Farg‘ona,Gibrid (PHEV),106,18415.00,1951990.00
2025,BYD,Song Plus EV,Farg‘ona,Elektromobil (EV),8,26919.00,215352.00
2025,BYD,Han,Farg‘ona,Elektromobil (EV),5,38678.00,193390.00
2025,BYD,Seagull,Farg‘ona,Elektromobil (EV),23,11209.00,257807.00
2025,Chery,Tiggo 7 Pro,Farg‘ona,Benzin (Turbo),25,27772.00,694300.00
2025,Chery,Arrizo 6 Pro,Farg‘ona,Benzin (Turbo),17,21616.00,367472.00
2025,Chery,Tiggo 8 Pro,Farg‘ona,Benzin (Turbo),9,35049.00,315441.00
2025,Haval,Jolion,Farg‘ona,Benzin (Turbo),24,24628.00,591072.00
2025,Haval,M6,Farg‘ona,Benzin,27,20464.00,552528.00
2025,Haval,H6,Farg‘ona,Benzin (Turbo),11,31237.00,343607.00
2025,Kia,Sonet,Farg‘ona,Benzin,23,18905.00,434815.00
2025,Kia,K5,Farg‘ona,Benzin,12,35340.00,424080.00
2025,Kia,Sportage,Farg‘ona,Benzin,8,37188.00,297504.00
2025,Zeekr,001,Farg‘ona,Elektromobil (EV),3,51157.00,153471.00
2025,Geely,Monjaro,Farg‘ona,Benzin (Turbo),9,38275.00,344475.00
2025,Jetour,Dashing,Farg‘ona,Benzin (Turbo),11,28296.00,311256.00
2025,Li Auto,L7/L9,Farg‘ona,Gibrid (EREV),1,60898.00,60898.00
2025,Chevrolet,Cobalt,Andijon,Benzin,177,12734.00,2253918.00
2025,Chevrolet,Damas,Andijon,Benzin,306,9144.00,2798064.00
2025,Chevrolet,Labo,Andijon,Benzin,183,8867.00,1622661.00
2025,Chevrolet,Tracker-2,Andijon,Benzin (Turbo),20,16965.00,339300.00
2025,Chevrolet,Onix,Andijon,Benzin (Turbo),28,13870.00,388360.00
2025,Chevrolet,Malibu-2,Andijon,Benzin (Turbo),4,37167.00,148668.00
2025,BYD,Song Plus DM-i,Andijon,Gibrid (PHEV),132,24265.00,3202980.00
2025,BYD,Chazor (Destroyer 05),Andijon,Gibrid (PHEV),100,18178.00,1817800.00
2025,BYD,Song Plus EV,Andijon,Elektromobil (EV),5,27530.00,137650.00
2025,BYD,Han,Andijon,Elektromobil (EV),2,39114.00,78228.00
2025,BYD,Seagull,Andijon,Elektromobil (EV),20,11282.00,225640.00
2025,Chery,Tiggo 7 Pro,Andijon,Benzin (Turbo),22,27612.00,607464.00
2025,Chery,Arrizo 6 Pro,Andijon,Benzin (Turbo),19,21942.00,416898.00
2025,Chery,Tiggo 8 Pro,Andijon,Benzin (Turbo),7,34819.00,243733.00
2025,Haval,Jolion,Andijon,Benzin (Turbo),20,24346.00,486920.00
2025,Haval,M6,Andijon,Benzin,23,20463.00,470649.00
2025,Haval,H6,Andijon,Benzin (Turbo),9,31228.00,281052.00
2025,Kia,Sonet,Andijon,Benzin,24,19053.00,457272.00
2025,Kia,K5,Andijon,Benzin,8,35445.00,283560.00
2025,Kia,Sportage,Andijon,Benzin,8,37163.00,297304.00
2025,Zeekr,001,Andijon,Elektromobil (EV),1,51199.00,51199.00
2025,Geely,Monjaro,Andijon,Benzin (Turbo),8,38324.00,306592.00
2025,Jetour,Dashing,Andijon,Benzin (Turbo),10,28370.00,283700.00
2025,Li Auto,L7/L9,Andijon,Gibrid (EREV),3,60996.00,182988.00
2025,Chevrolet,Cobalt,Namangan,Benzin,151,12372.00,1868172.00
2025,Chevrolet,Damas,Namangan,Benzin,241,9251.00,2229491.00
2025,Chevrolet,Labo,Namangan,Benzin,152,8822.00,1340944.00
2025,Chevrolet,Tracker-2,Namangan,Benzin (Turbo),23,17346.00,398958.00
2025,Chevrolet,Onix,Namangan,Benzin (Turbo),23,13957.00,321011.00
2025,Chevrolet,Malibu-2,Namangan,Benzin (Turbo),3,37111.00,111333.00
2025,BYD,Song Plus DM-i,Namangan,Gibrid (PHEV),99,23930.00,2369070.00
2025,BYD,Chazor (Destroyer 05),Namangan,Gibrid (PHEV),75,18815.00,1411125.00
2025,BYD,Song Plus EV,Namangan,Elektromobil (EV),4,27487.00,109948.00
2025,BYD,Han,Namangan,Elektromobil (EV),3,38345.00,115035.00
2025,BYD,Seagull,Namangan,Elektromobil (EV),18,11044.00,198792.00
2025,Chery,Tiggo 7 Pro,Namangan,Benzin (Turbo),19,27671.00,525749.00
2025,Chery,Arrizo 6 Pro,Namangan,Benzin (Turbo),14,21854.00,305956.00
2025,Chery,Tiggo 8 Pro,Namangan,Benzin (Turbo),7,34690.00,242830.00
2025,Haval,Jolion,Namangan,Benzin (Turbo),13,24711.00,321243.00
2025,Haval,M6,Namangan,Benzin,18,20519.00,369342.00
2025,Haval,H6,Namangan,Benzin (Turbo),9,31103.00,279927.00
2025,Kia,Sonet,Namangan,Benzin,19,19081.00,362539.00
2025,Kia,K5,Namangan,Benzin,8,35329.00,282632.00
2025,Kia,Sportage,Namangan,Benzin,6,37207.00,223242.00
2025,Zeekr,001,Namangan,Elektromobil (EV),1,51254.00,51254.00
2025,Geely,Monjaro,Namangan,Benzin (Turbo),6,38091.00,228546.00
2025,Jetour,Dashing,Namangan,Benzin (Turbo),9,28483.00,256347.00
2025,Li Auto,L7/L9,Namangan,Gibrid (EREV),2,61016.00,122032.00
2025,Chevrolet,Cobalt,Buxoro,Benzin,161,12390.00,1994790.00
2025,Chevrolet,Damas,Buxoro,Benzin,123,9079.00,1116717.00
2025,Chevrolet,Labo,Buxoro,Benzin,51,8616.00,439416.00
2025,Chevrolet,Tracker-2,Buxoro,Benzin (Turbo),22,16807.00,369754.00
2025,Chevrolet,Onix,Buxoro,Benzin (Turbo),24,14201.00,340824.00
2025,Chevrolet,Malibu-2,Buxoro,Benzin (Turbo),4,37041.00,148164.00
2025,BYD,Song Plus DM-i,Buxoro,Gibrid (PHEV),116,23954.00,2778664.00
2025,BYD,Chazor (Destroyer 05),Buxoro,Gibrid (PHEV),76,18254.00,1387304.00
2025,BYD,Song Plus EV,Buxoro,Elektromobil (EV),12,26891.00,322692.00
2025,BYD,Han,Buxoro,Elektromobil (EV),4,38723.00,154892.00
2025,BYD,Seagull,Buxoro,Elektromobil (EV),42,11644.00,489048.00
2025,Chery,Tiggo 7 Pro,Buxoro,Benzin (Turbo),16,27812.00,444992.00
2025,Chery,Arrizo 6 Pro,Buxoro,Benzin (Turbo),15,21902.00,328530.00
2025,Chery,Tiggo 8 Pro,Buxoro,Benzin (Turbo),6,34708.00,208248.00
2025,Haval,Jolion,Buxoro,Benzin (Turbo),15,24651.00,369765.00
2025,Haval,M6,Buxoro,Benzin,16,20491.00,327856.00
2025,Haval,H6,Buxoro,Benzin (Turbo),6,30940.00,185640.00
2025,Kia,Sonet,Buxoro,Benzin,17,19038.00,323646.00
2025,Kia,K5,Buxoro,Benzin,7,35469.00,248283.00
2025,Kia,Sportage,Buxoro,Benzin,6,37241.00,223446.00
2025,Zeekr,001,Buxoro,Elektromobil (EV),2,51420.00,102840.00
2025,Geely,Monjaro,Buxoro,Benzin (Turbo),6,38208.00,229248.00
2025,Jetour,Dashing,Buxoro,Benzin (Turbo),5,28385.00,141925.00
2025,Li Auto,L7/L9,Buxoro,Gibrid (EREV),1,61060.00,61060.00
2025,Chevrolet,Cobalt,Qashqadaryo,Benzin,116,12607.00,1462412.00
2025,Chevrolet,Damas,Qashqadaryo,Benzin,94,9437.00,887078.00
2025,Chevrolet,Labo,Qashqadaryo,Benzin,49,8856.00,433944.00
2025,Chevrolet,Tracker-2,Qashqadaryo,Benzin (Turbo),16,17140.00,274240.00
2025,Chevrolet,Onix,Qashqadaryo,Benzin (Turbo),18,13819.00,248742.00
2025,Chevrolet,Malibu-2,Qashqadaryo,Benzin (Turbo),3,36898.00,110694.00
2025,BYD,Song Plus DM-i,Qashqadaryo,Gibrid (PHEV),70,23856.00,1669920.00
2025,BYD,Chazor (Destroyer 05),Qashqadaryo,Gibrid (PHEV),52,18356.00,954512.00
2025,BYD,Song Plus EV,Qashqadaryo,Elektromobil (EV),11,27204.00,299244.00
2025,BYD,Han,Qashqadaryo,Elektromobil (EV),5,38780.00,193900.00
2025,BYD,Seagull,Qashqadaryo,Elektromobil (EV),28,11508.00,322224.00
2025,Chery,Tiggo 7 Pro,Qashqadaryo,Benzin (Turbo),12,27631.00,331572.00
2025,Chery,Arrizo 6 Pro,Qashqadaryo,Benzin (Turbo),12,21607.00,259284.00
2025,Chery,Tiggo 8 Pro,Qashqadaryo,Benzin (Turbo),3,34683.00,104049.00
2025,Haval,Jolion,Qashqadaryo,Benzin (Turbo),13,24349.00,316537.00
2025,Haval,M6,Qashqadaryo,Benzin,11,20434.00,224774.00
2025,Haval,H6,Qashqadaryo,Benzin (Turbo),6,31157.00,186942.00
2025,Kia,Sonet,Qashqadaryo,Benzin,14,19059.00,266826.00
2025,Kia,K5,Qashqadaryo,Benzin,6,35622.00,213732.00
2025,Kia,Sportage,Qashqadaryo,Benzin,4,37183.00,148732.00
2025,Zeekr,001,Qashqadaryo,Elektromobil (EV),3,51315.00,153945.00
2025,Geely,Monjaro,Qashqadaryo,Benzin (Turbo),5,38037.00,190185.00
2025,Jetour,Dashing,Qashqadaryo,Benzin (Turbo),5,28177.00,140885.00
2025,Li Auto,L7/L9,Qashqadaryo,Gibrid (EREV),3,60891.00,182673.00
2025,Chevrolet,Cobalt,Xorazm,Benzin,89,12555.00,1117395.00
2025,Chevrolet,Damas,Xorazm,Benzin,163,9304.00,1516552.00
2025,Chevrolet,Labo,Xorazm,Benzin,77,8533.00,657041.00
2025,Chevrolet,Tracker-2,Xorazm,Benzin (Turbo),15,17097.00,256455.00
2025,Chevrolet,Onix,Xorazm,Benzin (Turbo),14,14224.00,199136.00
2025,Chevrolet,Malibu-2,Xorazm,Benzin (Turbo),2,37055.00,74110.00
2025,BYD,Song Plus DM-i,Xorazm,Gibrid (PHEV),64,24108.00,1542912.00
2025,BYD,Chazor (Destroyer 05),Xorazm,Gibrid (PHEV),46,18131.00,834026.00
2025,BYD,Song Plus EV,Xorazm,Elektromobil (EV),3,26999.00,80997.00
2025,BYD,Han,Xorazm,Elektromobil (EV),2,38362.00,76724.00
2025,BYD,Seagull,Xorazm,Elektromobil (EV),12,11236.00,134832.00
2025,Chery,Tiggo 7 Pro,Xorazm,Benzin (Turbo),11,27727.00,304997.00
2025,Chery,Arrizo 6 Pro,Xorazm,Benzin (Turbo),7,21935.00,153545.00
2025,Chery,Tiggo 8 Pro,Xorazm,Benzin (Turbo),4,34720.00,138880.00
2025,Haval,Jolion,Xorazm,Benzin (Turbo),8,24326.00,194608.00
2025,Haval,M6,Xorazm,Benzin,9,20486.00,184374.00
2025,Haval,H6,Xorazm,Benzin (Turbo),6,31257.00,187542.00
2025,Kia,Sonet,Xorazm,Benzin,10,19086.00,190860.00
2025,Kia,K5,Xorazm,Benzin,4,35355.00,141420.00
2025,Kia,Sportage,Xorazm,Benzin,3,37188.00,111564.00
2025,Zeekr,001,Xorazm,Elektromobil (EV),1,51319.00,51319.00
2025,Geely,Monjaro,Xorazm,Benzin (Turbo),4,38054.00,152216.00
2025,Jetour,Dashing,Xorazm,Benzin (Turbo),5,28398.00,141990.00
2025,Li Auto,L7/L9,Xorazm,Gibrid (EREV),1,61050.00,61050.00
2025,Chevrolet,Cobalt,Surxondaryo,Benzin,89,12678.00,1128342.00
2025,Chevrolet,Damas,Surxondaryo,Benzin,68,9223.00,627164.00
2025,Chevrolet,Labo,Surxondaryo,Benzin,34,8801.00,299234.00
2025,Chevrolet,Tracker-2,Surxondaryo,Benzin (Turbo),11,17214.00,189354.00
2025,Chevrolet,Onix,Surxondaryo,Benzin (Turbo),15,13977.00,209655.00
2025,Chevrolet,Malibu-2,Surxondaryo,Benzin (Turbo),2,37076.00,74152.00
2025,BYD,Song Plus DM-i,Surxondaryo,Gibrid (PHEV),69,23904.00,1649376.00
2025,BYD,Chazor (Destroyer 05),Surxondaryo,Gibrid (PHEV),41,18775.00,769775.00
2025,BYD,Song Plus EV,Surxondaryo,Elektromobil (EV),9,26926.00,242334.00
2025,BYD,Han,Surxondaryo,Elektromobil (EV),4,38918.00,155672.00
2025,BYD,Seagull,Surxondaryo,Elektromobil (EV),27,11623.00,313821.00
2025,Chery,Tiggo 7 Pro,Surxondaryo,Benzin (Turbo),11,27734.00,305074.00
2025,Chery,Arrizo 6 Pro,Surxondaryo,Benzin (Turbo),9,21773.00,195957.00
2025,Chery,Tiggo 8 Pro,Surxondaryo,Benzin (Turbo),6,34932.00,209592.00
2025,Haval,Jolion,Surxondaryo,Benzin (Turbo),11,24376.00,268136.00
2025,Haval,M6,Surxondaryo,Benzin,10,20351.00,203510.00
2025,Haval,H6,Surxondaryo,Benzin (Turbo),3,31180.00,93540.00
2025,Kia,Sonet,Surxondaryo,Benzin,12,19105.00,229260.00
2025,Kia,K5,Surxondaryo,Benzin,3,35458.00,106374.00
2025,Kia,Sportage,Surxondaryo,Benzin,1,37137.00,37137.00
2025,Zeekr,001,Surxondaryo,Elektromobil (EV),1,51266.00,51266.00
2025,Geely,Monjaro,Surxondaryo,Benzin (Turbo),5,38240.00,191200.00
2025,Jetour,Dashing,Surxondaryo,Benzin (Turbo),5,28533.00,142665.00
2025,Li Auto,L7/L9,Surxondaryo,Gibrid (EREV),1,60982.00,60982.00
2025,Chevrolet,Cobalt,Navoiy,Benzin,63,12614.00,794682.00
2025,Chevrolet,Damas,Navoiy,Benzin,57,9397.00,535629.00
2025,Chevrolet,Labo,Navoiy,Benzin,31,8617.00,267127.00
2025,Chevrolet,Tracker-2,Navoiy,Benzin (Turbo),7,16919.00,118433.00
2025,Chevrolet,Onix,Navoiy,Benzin (Turbo),10,14221.00,142210.00
2025,Chevrolet,Malibu-2,Navoiy,Benzin (Turbo),1,37109.00,37109.00
2025,BYD,Song Plus DM-i,Navoiy,Gibrid (PHEV),43,24497.00,1053371.00
2025,BYD,Chazor (Destroyer 05),Navoiy,Gibrid (PHEV),32,18699.00,598368.00
2025,BYD,Song Plus EV,Navoiy,Elektromobil (EV),5,27672.00,138360.00
2025,BYD,Han,Navoiy,Elektromobil (EV),2,38572.00,77144.00
2025,BYD,Seagull,Navoiy,Elektromobil (EV),22,11513.00,253286.00
2025,Chery,Tiggo 7 Pro,Navoiy,Benzin (Turbo),8,27738.00,221904.00
2025,Chery,Arrizo 6 Pro,Navoiy,Benzin (Turbo),6,21989.00,131934.00
2025,Chery,Tiggo 8 Pro,Navoiy,Benzin (Turbo),4,34954.00,139816.00
2025,Haval,Jolion,Navoiy,Benzin (Turbo),7,24588.00,172116.00
2025,Haval,M6,Navoiy,Benzin,7,20301.00,142107.00
2025,Haval,H6,Navoiy,Benzin (Turbo),3,30892.00,92676.00
2025,Kia,Sonet,Navoiy,Benzin,8,18900.00,151200.00
2025,Kia,K5,Navoiy,Benzin,3,35546.00,106638.00
2025,Kia,Sportage,Navoiy,Benzin,1,36926.00,36926.00
2025,Zeekr,001,Navoiy,Elektromobil (EV),1,51103.00,51103.00
2025,Geely,Monjaro,Navoiy,Benzin (Turbo),2,37968.00,75936.00
2025,Jetour,Dashing,Navoiy,Benzin (Turbo),3,28226.00,84678.00
2025,Li Auto,L7/L9,Navoiy,Gibrid (EREV),2,60859.00,121718.00
2025,Chevrolet,Cobalt,Jizzax,Benzin,42,12640.00,530880.00
2025,Chevrolet,Damas,Jizzax,Benzin,38,9092.00,345496.00
2025,Chevrolet,Labo,Jizzax,Benzin,21,8894.00,186774.00
2025,Chevrolet,Tracker-2,Jizzax,Benzin (Turbo),5,16900.00,84500.00
2025,Chevrolet,Onix,Jizzax,Benzin (Turbo),8,13945.00,111560.00
2025,Chevrolet,Malibu-2,Jizzax,Benzin (Turbo),3,37212.00,111636.00
2025,BYD,Song Plus DM-i,Jizzax,Gibrid (PHEV),36,24378.00,877608.00
2025,BYD,Chazor (Destroyer 05),Jizzax,Gibrid (PHEV),23,18534.00,426282.00
2025,BYD,Song Plus EV,Jizzax,Elektromobil (EV),3,27618.00,82854.00
2025,BYD,Han,Jizzax,Elektromobil (EV),4,38667.00,154668.00
2025,BYD,Seagull,Jizzax,Elektromobil (EV),15,11141.00,167115.00
2025,Chery,Tiggo 7 Pro,Jizzax,Benzin (Turbo),4,27808.00,111232.00
2025,Chery,Arrizo 6 Pro,Jizzax,Benzin (Turbo),4,21791.00,87164.00
2025,Chery,Tiggo 8 Pro,Jizzax,Benzin (Turbo),2,35014.00,70028.00
2025,Haval,Jolion,Jizzax,Benzin (Turbo),3,24425.00,73275.00
2025,Haval,M6,Jizzax,Benzin,5,20517.00,102585.00
2025,Haval,H6,Jizzax,Benzin (Turbo),4,30912.00,123648.00
2025,Kia,Sonet,Jizzax,Benzin,5,18991.00,94955.00
2025,Kia,K5,Jizzax,Benzin,3,35257.00,105771.00
2025,Kia,Sportage,Jizzax,Benzin,2,36903.00,73806.00
2025,Zeekr,001,Jizzax,Elektromobil (EV),1,51374.00,51374.00
2025,Geely,Monjaro,Jizzax,Benzin (Turbo),2,38241.00,76482.00
2025,Jetour,Dashing,Jizzax,Benzin (Turbo),3,28426.00,85278.00
2025,Li Auto,L7/L9,Jizzax,Gibrid (EREV),1,61203.00,61203.00
2025,Chevrolet,Cobalt,Sirdaryo,Benzin,34,12346.00,419764.00
2025,Chevrolet,Damas,Sirdaryo,Benzin,26,9371.00,243646.00
2025,Chevrolet,Labo,Sirdaryo,Benzin,12,8671.00,104052.00
2025,Chevrolet,Tracker-2,Sirdaryo,Benzin (Turbo),4,16987.00,67948.00
2025,Chevrolet,Onix,Sirdaryo,Benzin (Turbo),4,14235.00,56940.00
2025,Chevrolet,Malibu-2,Sirdaryo,Benzin (Turbo),1,37115.00,37115.00
2025,BYD,Song Plus DM-i,Sirdaryo,Gibrid (PHEV),23,23870.00,549010.00
2025,BYD,Chazor (Destroyer 05),Sirdaryo,Gibrid (PHEV),16,18669.00,298704.00
2025,BYD,Song Plus EV,Sirdaryo,Elektromobil (EV),2,27399.00,54798.00
2025,BYD,Han,Sirdaryo,Elektromobil (EV),1,38332.00,38332.00
2025,BYD,Seagull,Sirdaryo,Elektromobil (EV),12,11574.00,138888.00
2025,Chery,Tiggo 7 Pro,Sirdaryo,Benzin (Turbo),5,27896.00,139480.00
2025,Chery,Arrizo 6 Pro,Sirdaryo,Benzin (Turbo),2,21714.00,43428.00
2025,Chery,Tiggo 8 Pro,Sirdaryo,Benzin (Turbo),1,34999.00,34999.00
2025,Haval,Jolion,Sirdaryo,Benzin (Turbo),5,24649.00,123245.00
2025,Haval,M6,Sirdaryo,Benzin,4,20358.00,81432.00
2025,Haval,H6,Sirdaryo,Benzin (Turbo),2,31036.00,62072.00
2025,Kia,Sonet,Sirdaryo,Benzin,4,19208.00,76832.00
2025,Kia,K5,Sirdaryo,Benzin,1,35291.00,35291.00
2025,Kia,Sportage,Sirdaryo,Benzin,2,36961.00,73922.00
2025,Zeekr,001,Sirdaryo,Elektromobil (EV),1,51333.00,51333.00
2025,Geely,Monjaro,Sirdaryo,Benzin (Turbo),1,37996.00,37996.00
2025,Jetour,Dashing,Sirdaryo,Benzin (Turbo),2,28298.00,56596.00
2025,Li Auto,L7/L9,Sirdaryo,Gibrid (EREV),1,61216.00,61216.00
2025,Chevrolet,Cobalt,Qoraqalpog‘iston Res.,Benzin,33,12591.00,415503.00
2025,Chevrolet,Damas,Qoraqalpog‘iston Res.,Benzin,23,9229.00,212267.00
2025,Chevrolet,Labo,Qoraqalpog‘iston Res.,Benzin,14,8566.00,119924.00
2025,Chevrolet,Tracker-2,Qoraqalpog‘iston Res.,Benzin (Turbo),4,17012.00,68048.00
2025,Chevrolet,Onix,Qoraqalpog‘iston Res.,Benzin (Turbo),5,13991.00,69955.00
2025,Chevrolet,Malibu-2,Qoraqalpog‘iston Res.,Benzin (Turbo),1,36871.00,36871.00
2025,BYD,Song Plus DM-i,Qoraqalpog‘iston Res.,Gibrid (PHEV),26,23943.00,622518.00
2025,BYD,Chazor (Destroyer 05),Qoraqalpog‘iston Res.,Gibrid (PHEV),17,18340.00,311780.00
2025,BYD,Song Plus EV,Qoraqalpog‘iston Res.,Elektromobil (EV),4,27326.00,109304.00
2025,BYD,Han,Qoraqalpog‘iston Res.,Elektromobil (EV),1,38541.00,38541.00
2025,BYD,Seagull,Qoraqalpog‘iston Res.,Elektromobil (EV),10,11580.00,115800.00
2025,Chery,Tiggo 7 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),5,27613.00,138065.00
2025,Chery,Arrizo 6 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),3,21705.00,65115.00
2025,Chery,Tiggo 8 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,34988.00,34988.00
2025,Haval,Jolion,Qoraqalpog‘iston Res.,Benzin (Turbo),3,24340.00,73020.00
2025,Haval,M6,Qoraqalpog‘iston Res.,Benzin,3,20564.00,61692.00
2025,Haval,H6,Qoraqalpog‘iston Res.,Benzin (Turbo),4,31120.00,124480.00
2025,Kia,Sonet,Qoraqalpog‘iston Res.,Benzin,4,19054.00,76216.00
2025,Kia,K5,Qoraqalpog‘iston Res.,Benzin,1,35282.00,35282.00
2025,Kia,Sportage,Qoraqalpog‘iston Res.,Benzin,1,36952.00,36952.00
2025,Zeekr,001,Qoraqalpog‘iston Res.,Elektromobil (EV),1,51291.00,51291.00
2025,Geely,Monjaro,Qoraqalpog‘iston Res.,Benzin (Turbo),3,38313.00,114939.00
2025,Jetour,Dashing,Qoraqalpog‘iston Res.,Benzin (Turbo),2,28227.00,56454.00
2025,Li Auto,L7/L9,Qoraqalpog‘iston Res.,Gibrid (EREV),1,60859.00,60859.00
2025,Chevrolet,Cobalt,Toshkent shahri,Benzin,674,12630.00,8512620.00
2025,Chevrolet,Damas,Toshkent shahri,Benzin,97,9098.00,882506.00
2025,Chevrolet,Labo,Toshkent shahri,Benzin,52,8599.00,447148.00
2025,Chevrolet,Tracker-2,Toshkent shahri,Benzin (Turbo),92,17382.00,1599144.00
2025,Chevrolet,Onix,Toshkent shahri,Benzin (Turbo),101,13938.00,1407738.00
2025,Chevrolet,Malibu-2,Toshkent shahri,Benzin (Turbo),31,36892.00,1143652.00
2025,BYD,Song Plus DM-i,Toshkent shahri,Gibrid (PHEV),1090,24219.00,26398710.00
2025,BYD,Chazor (Destroyer 05),Toshkent shahri,Gibrid (PHEV),851,18086.00,15391186.00
2025,BYD,Song Plus EV,Toshkent shahri,Elektromobil (EV),128,27415.00,3509120.00
2025,BYD,Han,Toshkent shahri,Elektromobil (EV),70,39045.00,2733150.00
2025,BYD,Seagull,Toshkent shahri,Elektromobil (EV),442,11242.00,4968964.00
2025,Chery,Tiggo 7 Pro,Toshkent shahri,Benzin (Turbo),82,27882.00,2286324.00
2025,Chery,Arrizo 6 Pro,Toshkent shahri,Benzin (Turbo),58,21908.00,1270664.00
2025,Chery,Tiggo 8 Pro,Toshkent shahri,Benzin (Turbo),27,35063.00,946701.00
2025,Haval,Jolion,Toshkent shahri,Benzin (Turbo),70,24490.00,1714300.00
2025,Haval,M6,Toshkent shahri,Benzin,71,20609.00,1463239.00
2025,Haval,H6,Toshkent shahri,Benzin (Turbo),39,31197.00,1216683.00
2025,Kia,Sonet,Toshkent shahri,Benzin,87,19247.00,1674489.00
2025,Kia,K5,Toshkent shahri,Benzin,37,35393.00,1309541.00
2025,Kia,Sportage,Toshkent shahri,Benzin,28,36975.00,1035300.00
2025,Zeekr,001,Toshkent shahri,Elektromobil (EV),31,51154.00,1585774.00
2025,Geely,Monjaro,Toshkent shahri,Benzin (Turbo),25,37974.00,949350.00
2025,Jetour,Dashing,Toshkent shahri,Benzin (Turbo),34,28393.00,965362.00
2025,Li Auto,L7/L9,Toshkent shahri,Gibrid (EREV),20,60960.00,1219200.00
2025,Chevrolet,Cobalt,Toshkent viloyati,Benzin,227,12511.00,2839997.00
2025,Chevrolet,Damas,Toshkent viloyati,Benzin,200,9406.00,1881200.00
2025,Chevrolet,Labo,Toshkent viloyati,Benzin,95,8607.00,817665.00
2025,Chevrolet,Tracker-2,Toshkent viloyati,Benzin (Turbo),37,17261.00,638657.00
2025,Chevrolet,Onix,Toshkent viloyati,Benzin (Turbo),40,14180.00,567200.00
2025,Chevrolet,Malibu-2,Toshkent viloyati,Benzin (Turbo),5,37079.00,185395.00
2025,BYD,Song Plus DM-i,Toshkent viloyati,Gibrid (PHEV),167,24562.00,4101854.00
2025,BYD,Chazor (Destroyer 05),Toshkent viloyati,Gibrid (PHEV),113,18841.00,2129033.00
2025,BYD,Song Plus EV,Toshkent viloyati,Elektromobil (EV),25,27387.00,684675.00
2025,BYD,Han,Toshkent viloyati,Elektromobil (EV),11,38877.00,427647.00
2025,BYD,Seagull,Toshkent viloyati,Elektromobil (EV),81,11042.00,894402.00
2025,Chery,Tiggo 7 Pro,Toshkent viloyati,Benzin (Turbo),32,27622.00,883904.00
2025,Chery,Arrizo 6 Pro,Toshkent viloyati,Benzin (Turbo),22,21932.00,482504.00
