Yil,Chorak,Davr,Viloyat,Brend,Model,Kuzov_Turi,Dvigatel_Turi,Ishlab_Chiqarish,Narx_Segmenti,Ortacha_Narx_USD,Sotilgan_Soni,Umumiy_Tushum_USD
2024,Q4,2024-Q4,Surxondaryo,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34329,2,68658
2024,Q4,2024-Q4,Surxondaryo,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35974,3,107922
2024,Q4,2024-Q4,Surxondaryo,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49738,3,149214
2024,Q4,2024-Q4,Surxondaryo,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37282,3,111846
2024,Q4,2024-Q4,Surxondaryo,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27586,3,82758
2024,Q4,2024-Q4,Surxondaryo,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59520,1,59520
2024,Q4,2024-Q4,Navoiy,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12357,69,852633
2024,Q4,2024-Q4,Navoiy,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8924,56,499744
2024,Q4,2024-Q4,Navoiy,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8314,32,266048
2024,Q4,2024-Q4,Navoiy,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17705,12,212460
2024,Q4,2024-Q4,Navoiy,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14261,11,156871
2024,Q4,2024-Q4,Navoiy,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),35961,1,35961
2024,Q4,2024-Q4,Navoiy,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25274,37,935138
2024,Q4,2024-Q4,Navoiy,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19489,24,467736
2024,Q4,2024-Q4,Navoiy,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28547,4,114188
2024,Q4,2024-Q4,Navoiy,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40506,1,40506
2024,Q4,2024-Q4,Navoiy,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11725,16,187600
2024,Q4,2024-Q4,Navoiy,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),26914,8,215312
2024,Q4,2024-Q4,Navoiy,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21188,8,169504
2024,Q4,2024-Q4,Navoiy,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34119,2,68238
2024,Q4,2024-Q4,Navoiy,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23721,6,142326
2024,Q4,2024-Q4,Navoiy,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19853,8,158824
2024,Q4,2024-Q4,Navoiy,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30204,2,60408
2024,Q4,2024-Q4,Navoiy,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18507,7,129549
2024,Q4,2024-Q4,Navoiy,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34642,4,138568
2024,Q4,2024-Q4,Navoiy,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35893,1,35893
2024,Q4,2024-Q4,Navoiy,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49822,3,149466
2024,Q4,2024-Q4,Navoiy,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),36930,3,110790
2024,Q4,2024-Q4,Navoiy,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27743,2,55486
2024,Q4,2024-Q4,Navoiy,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59446,1,59446
2024,Q4,2024-Q4,Jizzax,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12096,35,423360
2024,Q4,2024-Q4,Jizzax,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9084,35,317940
2024,Q4,2024-Q4,Jizzax,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8616,16,137856
2024,Q4,2024-Q4,Jizzax,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17392,8,139136
2024,Q4,2024-Q4,Jizzax,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14349,8,114792
2024,Q4,2024-Q4,Jizzax,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),35898,1,35898
2024,Q4,2024-Q4,Jizzax,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),24989,24,599736
2024,Q4,2024-Q4,Jizzax,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19230,15,288450
2024,Q4,2024-Q4,Jizzax,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28652,3,85956
2024,Q4,2024-Q4,Jizzax,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40131,1,40131
2024,Q4,2024-Q4,Jizzax,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),12184,9,109656
2024,Q4,2024-Q4,Jizzax,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27129,5,135645
2024,Q4,2024-Q4,Jizzax,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21324,4,85296
2024,Q4,2024-Q4,Jizzax,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33787,1,33787
2024,Q4,2024-Q4,Jizzax,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23700,2,47400
2024,Q4,2024-Q4,Jizzax,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19908,2,39816
2024,Q4,2024-Q4,Jizzax,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30083,1,30083
2024,Q4,2024-Q4,Jizzax,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18524,4,74096
2024,Q4,2024-Q4,Jizzax,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34378,2,68756
2024,Q4,2024-Q4,Jizzax,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),36130,2,72260
2024,Q4,2024-Q4,Jizzax,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49678,1,49678
2024,Q4,2024-Q4,Jizzax,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),36900,1,36900
2024,Q4,2024-Q4,Jizzax,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27644,1,27644
2024,Q4,2024-Q4,Jizzax,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59248,1,59248
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12367,29,358643
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9155,25,228875
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8666,12,103992
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17840,6,107040
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14391,4,57564
2024,Q4,2024-Q4,Sirdaryo,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36068,1,36068
2024,Q4,2024-Q4,Sirdaryo,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),24940,18,448920
2024,Q4,2024-Q4,Sirdaryo,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19041,12,228492
2024,Q4,2024-Q4,Sirdaryo,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28660,3,85980
2024,Q4,2024-Q4,Sirdaryo,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40838,1,40838
2024,Q4,2024-Q4,Sirdaryo,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11620,6,69720
2024,Q4,2024-Q4,Sirdaryo,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),26976,5,134880
2024,Q4,2024-Q4,Sirdaryo,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21043,2,42086
2024,Q4,2024-Q4,Sirdaryo,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33863,1,33863
2024,Q4,2024-Q4,Sirdaryo,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),24045,4,96180
2024,Q4,2024-Q4,Sirdaryo,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19782,3,59346
2024,Q4,2024-Q4,Sirdaryo,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30170,2,60340
2024,Q4,2024-Q4,Sirdaryo,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18634,4,74536
2024,Q4,2024-Q4,Sirdaryo,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34280,1,34280
2024,Q4,2024-Q4,Sirdaryo,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35951,1,35951
2024,Q4,2024-Q4,Sirdaryo,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49757,1,49757
2024,Q4,2024-Q4,Sirdaryo,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),36973,1,36973
2024,Q4,2024-Q4,Sirdaryo,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27546,1,27546
2024,Q4,2024-Q4,Sirdaryo,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59529,1,59529
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12076,31,374356
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8918,25,222950
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8527,15,127905
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17950,4,71800
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14426,5,72130
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36148,1,36148
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),Yuqori-o‘rta ($25k-$40k),25031,19,475589
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),19040,12,228480
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28913,2,57826
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Premium (>$40k),40851,1,40851
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11720,8,93760
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27118,3,81354
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21172,2,42344
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),33967,1,33967
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),23711,3,71133
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20014,2,40028
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30243,1,30243
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18678,2,37356
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34386,1,34386
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35945,1,35945
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),49953,2,99906
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),37280,1,37280
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27500,2,55000
2024,Q4,2024-Q4,Qoraqalpog‘iston Res.,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),59545,2,119090
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12481,587,7326347
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9153,99,906147
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8604,53,456012
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),16966,82,1391212
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14170,109,1544530
2025,Q1,2025-Q1,Toshkent shahri,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),37140,28,1039920
2025,Q1,2025-Q1,Toshkent shahri,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),24289,1046,25406294
2025,Q1,2025-Q1,Toshkent shahri,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),18812,754,14184248
2025,Q1,2025-Q1,Toshkent shahri,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27266,158,4308028
2025,Q1,2025-Q1,Toshkent shahri,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),38406,63,2419578
2025,Q1,2025-Q1,Toshkent shahri,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11779,465,5477235
2025,Q1,2025-Q1,Toshkent shahri,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27858,83,2312214
2025,Q1,2025-Q1,Toshkent shahri,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21720,55,1194600
2025,Q1,2025-Q1,Toshkent shahri,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),34852,32,1115264
2025,Q1,2025-Q1,Toshkent shahri,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),24434,71,1734814
2025,Q1,2025-Q1,Toshkent shahri,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20646,65,1341990
2025,Q1,2025-Q1,Toshkent shahri,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),30895,32,988640
2025,Q1,2025-Q1,Toshkent shahri,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),19255,88,1694440
2025,Q1,2025-Q1,Toshkent shahri,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35408,35,1239280
2025,Q1,2025-Q1,Toshkent shahri,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),37129,26,965354
2025,Q1,2025-Q1,Toshkent shahri,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),51349,27,1386423
2025,Q1,2025-Q1,Toshkent shahri,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),38139,31,1182309
2025,Q1,2025-Q1,Toshkent shahri,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28236,40,1129440
2025,Q1,2025-Q1,Toshkent shahri,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),61114,23,1405622
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12635,239,3019765
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9072,181,1642032
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8552,110,940720
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17312,35,605920
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),14166,43,609138
2025,Q1,2025-Q1,Toshkent viloyati,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),36939,5,184695
2025,Q1,2025-Q1,Toshkent viloyati,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),24137,182,4392934
2025,Q1,2025-Q1,Toshkent viloyati,BYD,Chazor (Destroyer 05),C-Sedan,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),18769,111,2083359
2025,Q1,2025-Q1,Toshkent viloyati,BYD,Song Plus EV,C-SUV,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),27025,26,702650
2025,Q1,2025-Q1,Toshkent viloyati,BYD,Han,E-Sedan,Elektromobil (EV),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),38550,10,385500
2025,Q1,2025-Q1,Toshkent viloyati,BYD,Seagull,A-Hatchback,Elektromobil (EV),Import (Xitoy),Byudjet (<$15k),11077,79,875083
2025,Q1,2025-Q1,Toshkent viloyati,Chery,Tiggo 7 Pro,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),27729,28,776412
2025,Q1,2025-Q1,Toshkent viloyati,Chery,Arrizo 6 Pro,C-Sedan,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),21967,21,461307
2025,Q1,2025-Q1,Toshkent viloyati,Chery,Tiggo 8 Pro,Mid-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35024,13,455312
2025,Q1,2025-Q1,Toshkent viloyati,Haval,Jolion,B-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),24724,26,642824
2025,Q1,2025-Q1,Toshkent viloyati,Haval,M6,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),20599,32,659168
2025,Q1,2025-Q1,Toshkent viloyati,Haval,H6,C-SUV,Benzin (Turbo),Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),31093,14,435302
2025,Q1,2025-Q1,Toshkent viloyati,Kia,Sonet,B-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),O‘rta ($15k-$25k),18938,32,606016
2025,Q1,2025-Q1,Toshkent viloyati,Kia,K5,D-Sedan,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),35483,13,461279
2025,Q1,2025-Q1,Toshkent viloyati,Kia,Sportage,C-SUV,Benzin,Mahalliy yig‘uv (ADM Jizzax),Yuqori-o‘rta ($25k-$40k),37086,10,370860
2025,Q1,2025-Q1,Toshkent viloyati,Zeekr,001,E-Shooting Brake,Elektromobil (EV),Import (Xitoy),Premium (>$40k),51422,6,308532
2025,Q1,2025-Q1,Toshkent viloyati,Geely,Monjaro,Mid-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),38159,10,381590
2025,Q1,2025-Q1,Toshkent viloyati,Jetour,Dashing,C-SUV,Benzin (Turbo),Import (Xitoy),Yuqori-o‘rta ($25k-$40k),28239,13,367107
2025,Q1,2025-Q1,Toshkent viloyati,Li Auto,L7/L9,Full-SUV,Gibrid (EREV),Import (Xitoy),Premium (>$40k),61012,4,244048
2025,Q1,2025-Q1,Samarqand,Chevrolet,Cobalt,B-Sedan,Benzin,Mahalliy (Asaka),Byudjet (<$15k),12401,244,3025844
2025,Q1,2025-Q1,Samarqand,Chevrolet,Damas,Mini-Van,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),9261,193,1787373
2025,Q1,2025-Q1,Samarqand,Chevrolet,Labo,Mini-Truck,Benzin,Mahalliy (Pitnak),Byudjet (<$15k),8613,93,801009
2025,Q1,2025-Q1,Samarqand,Chevrolet,Tracker-2,B-SUV,Benzin (Turbo),Mahalliy (Asaka),O‘rta ($15k-$25k),17036,34,579224
2025,Q1,2025-Q1,Samarqand,Chevrolet,Onix,B-Sedan,Benzin (Turbo),Mahalliy (Asaka),Byudjet (<$15k),13787,37,510119
2025,Q1,2025-Q1,Samarqand,Chevrolet,Malibu-2,D-Sedan,Benzin (Turbo),Mahalliy (Asaka),Yuqori-o‘rta ($25k-$40k),37192,4,148768
2025,Q1,2025-Q1,Samarqand,BYD,Song Plus DM-i,C-SUV,Gibrid (PHEV),Gibrid/Yig‘uv (Jizzax),O‘rta ($15k-$25k),24439,188,4594532
